seqname	type	rep1	rep2	rep3
FP016400_NDUFS8_1	promoter	5	12	3799
FP016055_FTH1_1	promoter	5	9	8
FP015993_PTGDR2_1	promoter	5	19	17
FP015964_OSBP_1	promoter	5	4	891
FP015529_TUB_1	promoter	5	20	18
FP015433_NAP1L4_2	promoter	5	3	3
FP015166_FGFR2_2	promoter	5	13	1003
FP015157_MCMBP_1	promoter	5	2	4
FP015052_GSTO2_4	promoter	5	4	8
FP014830_HHEX_1	promoter	5	17	80
FP014812_PCGF5_1	promoter	5	10	9
FP014405_EPC1_2	promoter	5	15	3
FP014215_SFMBT2_1	promoter	5	12	1
FP014041_PPP1R26_1	promoter	5	41	43
FP013845_SH2D3C_2	promoter	5	3	1631
FP013786_ZBTB6_2	promoter	5	2	5
FP013325_ANKRD20A4_2	promoter	5	6	3
FP013207_RPP25L_1	promoter	5	5	11
FP013033_PUM3_1	promoter	5	9	957
FP012966_MROH1_1	promoter	5	5	11
FP012743_ENY2_1	promoter	5	8	442
FP012653_C8orf37_2	promoter	5	8	1188
FP012400_TCEA1_1	promoter	5	3	2
FP011938_RHEB_3	promoter	5	1	829
FP011569_LAMB1_2	promoter	5	7	473
FP011358_ZKSCAN5_4	promoter	5	4	9
FP011262_MTERF1_1	promoter	5	87	1
FP010674_WIPI2_1	promoter	5	7	19
FP010614_SUN1_1	promoter	5	12	14
FP010414_PLAGL1_1	promoter	5	8	1194
FP010355_PDE7B_2	promoter	5	26	45
FP010069_C6orf163_1	promoter	5	9	11
FP009952_RAB23_1	promoter	5	1	2
FP009595_RGL2_1	promoter	5	5	9
FP009376_FLOT1_1	promoter	5	7	10
FP008674_PCDHGC3_3	promoter	5	15	922
FP008014_KIF2A_2	promoter	5	4	10
FP008012_SMIM15_2	promoter	5	9	5277
FP007835_SLC45A2_1	promoter	5	5	495
FP007755_NDUFS6_3	promoter	5	9	11239
FP007732_EXOC3_1	promoter	5	4	4125
FP007387_HSPA4L_1	promoter	5	3	2
FP007338_SEC24D_1	promoter	5	1	4
FP007254_BDH2_1	promoter	5	1	681
FP006351_DCUN1D1_1	promoter	5	12	28
FP006150_RNF13_2	promoter	5	6	14
FP006000_ATP2C1_6	promoter	5	8	3521
FP005835_ARHGAP31_3	promoter	5	7	4013
FP005773_PLCXD2_1	promoter	5	18	4969
FP005560_APPL1_1	promoter	5	2	1268
FP004638_SGPP2_2	promoter	5	11	570
FP004536_TMEM169_1	promoter	5	18	3426
FP003380_TMEM17_1	promoter	5	14	1906
FP003189_MEMO1_2	promoter	5	10	920
FP003117_SLC30A3_1	promoter	5	19	15
FP002534_ELK4_1	promoter	5	8	3
FP002190_XCL1_1	promoter	5	21	30
FP001869_EFNA3_2	promoter	5	3	6
FP001575_RNF115_3	promoter	5	9	35
FP001392_GPSM2_2	promoter	5	6	10
FP000930_OSBPL9_2	promoter	5	3	7
FP000689_RRAGC_1	promoter	5	2	1940
FP029543_DNASE1L1_2	promoter	4	8	6
FP029151_RAB9B_1	promoter	4	6	1
FP028662_PCYT1B_2	promoter	4	4	10
FP028606_RBBP7_1	promoter	4	2	1194
FP028094_RFPL2_1	promoter	4	13	16
FP028030_RNF215_1	promoter	4	4	2
FP027810_ARVCF_1	promoter	4	9	5232
FP027715_SLC19A1_3	promoter	4	2	2
FP027386_GMEB2_1	promoter	4	12	2
FP026893_TTLL9_2	promoter	4	5	1
FP026663_ZNF343_1	promoter	4	3	2
FP026552_ZNF417_1	promoter	4	9	3581
FP026496_ZNF582_1	promoter	4	7	11
FP025910_PVR_1	promoter	4	9	8
FP025357_RFXANK_2	promoter	4	3	2
FP025171_TECR_2	promoter	4	9	7
FP025122_CALR_1	promoter	4	8	1874
FP024964_PPAN_2	promoter	4	3	5
FP024650_C19orf24_2	promoter	4	13	2727
FP024577_RBFA_1	promoter	4	17	13
FP024483_KIAA1468_1	promoter	4	25	12
FP024125_C17orf62_1	promoter	4	12	13
FP024050_FSCN2_1	promoter	4	4	1
FP023984_SEC14L1_1	promoter	4	6	48
FP023932_CDK3_1	promoter	4	6	1198
FP023926_ACOX1_1	promoter	4	7	8225
FP023923_FBF1_5	promoter	4	5	2291
FP023401_DCAKD_1	promoter	4	4	1
FP023358_LSM12_1	promoter	4	2	4
FP022717_RPL26_5	promoter	4	18	32
FP022569_ACADVL_1	promoter	4	21	17
FP022539_TXNDC17_1	promoter	4	5	7
FP022511_RABEP1_2	promoter	4	3	5
FP022100_TERF2_1	promoter	4	3	4315
FP021225_RPL3L_1	promoter	4	6	5
FP021096_TARSL2_1	promoter	4	15	9
FP020852_LINGO1_1	promoter	4	3	17
FP020850_HMG20A_3	promoter	4	5	11
FP020840_RCN2_2	promoter	4	2	1294
FP020699_MAP2K5_2	promoter	4	7	19
FP020435_SLC30A4_1	promoter	4	11	6
FP020406_HYPK_2	promoter	4	9	1645
FP020310_ZFYVE19_1	promoter	4	5	1086
FP020195_CHRFAM7A_1	promoter	4	13	4
FP019769_MAP3K9_1	promoter	4	5	15
FP019525_MAP4K5_1	promoter	4	6	11
FP019408_CBLN3_1	promoter	4	3	5
FP019036_KLF12_4	promoter	4	7	4
FP018984_RNASEH2B_2	promoter	4	9	16
FP018642_SNRNP35_1	promoter	4	17	85
FP018503_TBX3_1	promoter	4	12	1
FP018491_IQCD_1	promoter	4	8	1
FP018419_UBE3B_2	promoter	4	13	2806
FP018392_PRDM4_1	promoter	4	24	1
FP018358_TDG_1	promoter	4	10	12
FP018277_USP44_2	promoter	4	6	195
FP018069_PPM1H_2	promoter	4	8	2
FP018065_FAM19A2_1	promoter	4	4	71
FP018013_INHBC_2	promoter	4	4	15
FP017142_PARP11_1	promoter	4	26	26
FP017019_CHEK1_2	promoter	4	1	2846
FP016826_DRD2_1	promoter	4	13	4
FP016593_PCF11_1	promoter	4	5	1744
FP016472_STARD10_3	promoter	4	11	17
FP016436_CTTN_3	promoter	4	14	5815
FP016403_TCIRG1_2	promoter	4	2	2
FP016207_MEN1_1	promoter	4	4	8
FP016048_FADS3_2	promoter	4	2	5
FP015928_ZDHHC5_1	promoter	4	2	3
FP015833_DGKZ_2	promoter	4	7	4
FP015641_HPS5_2	promoter	4	4	377
FP015565_AMPD3_1	promoter	4	10	648
FP015560_ADM_2	promoter	4	10	1170
FP015245_PTPRE_3	promoter	4	5	1749
FP014967_MRPL43_2	promoter	4	11	473
FP014836_CYP26A1_1	promoter	4	8	3
FP014719_RPS24_1	promoter	4	9	956
FP014464_AGAP4_1	promoter	4	7	3
FP013189_AQP3_1	promoter	4	6	10
FP013112_CNTLN_1	promoter	4	5	3223
FP012939_SCRIB_2	promoter	4	4	5
FP012832_MYC_3	promoter	4	13	4534
FP012525_GDAP1_2	promoter	4	5	2011
FP012475_ARFGEF1_2	promoter	4	3	638
FP012387_PCMTD1_1	promoter	4	12	7
FP012168_TNFRSF10B_1	promoter	4	14	20
FP012155_PDLIM2_1	promoter	4	19	41129
FP011736_CALD1_3	promoter	4	9	5
FP011071_PHKG1_2	promoter	4	5	1569
FP010944_ELMO1_2	promoter	4	2	1
FP010462_PPP1R14C_1	promoter	4	9	9
FP009653_ARMC12_1	promoter	4	15	9
FP009021_PRR7_2	promoter	4	3	4
FP008964_MSX2_1	promoter	4	7	34
FP008891_SLU7_1	promoter	4	6	137
FP008474_SEC24A_1	promoter	4	1	5
FP008318_CCDC112_1	promoter	4	5	10
FP008292_NREP_3	promoter	4	13	599
FP008064_RAD17_4	promoter	4	3	495
FP007847_BRIX1_1	promoter	4	10	19
FP007821_C5orf22_1	promoter	4	4	3
FP007798_FAM105A_1	promoter	4	3	4
FP007747_SLC12A7_1	promoter	4	1	2
FP007282_CYP2U1_1	promoter	4	14	26
FP006928_SPINK2_1	promoter	4	7	12
FP006469_IL1RAP_1	promoter	4	5	13
FP006463_P3H2_1	promoter	4	22	1
FP005968_RPN1_1	promoter	4	8	60
FP005943_TXNRD3_1	promoter	4	6	1724
FP005939_CHST13_1	promoter	4	6	14
FP005638_EOGT_1	promoter	4	7	8
FP005617_ATXN7_3	promoter	4	7	9
FP005443_DOCK3_1	promoter	4	7	2
FP004636_PAX3_2	promoter	4	3	4
FP004475_ZDBF2_3	promoter	4	15	1
FP004007_ZEB2_1	promoter	4	7	7
FP003754_RNF149_1	promoter	4	15	3364
FP003648_CD8A_1	promoter	4	1	406
FP003577_MRPL19_1	promoter	4	4	964
FP003378_B3GNT2_6	promoter	4	11	4
FP003297_MSH6_1	promoter	4	10	6
FP003275_SIX2_2	promoter	4	12	2448
FP003265_LRPPRC_1	promoter	4	11	9945
FP002982_C2orf50_3	promoter	4	4	1784
FP002949_RSAD2_2	promoter	4	3	2176
FP002510_PPP1R15B_1	promoter	4	7	4369
FP002358_SWT1_1	promoter	4	17	40
FP002159_POGK_2	promoter	4	7	2504
FP001806_DENND4B_2	promoter	4	4	928
FP001636_VPS45_1	promoter	4	8	2418
FP001623_HIST2H4A_1	promoter	4	2	3
FP000953_SCP2_2	promoter	4	15	167
FP000856_PIK3R3_1	promoter	4	13	5418
FP000749_RIMKLA_1	promoter	4	6	1277
FP000711_CAP1_2	promoter	4	5	2
FP000710_MFSD2A_1	promoter	4	7	1241
FP000586_TSSK3_2	promoter	4	1	1
FP000516_RPA2_1	promoter	4	5	960
FP000115_GPR153_2	promoter	4	10	7
FP029431_HSFX2_1	promoter	3	11	12
FP029351_FAM122B_2	promoter	3	2	5
FP029312_UTP14A_1	promoter	3	15	1735
FP029290_STAG2_2	promoter	3	12	5647
FP029158_ESX1_1	promoter	3	1	4
FP029045_HMGN5_1	promoter	3	8	1943
FP029028_PGK1_1	promoter	3	5	4
FP029021_PBDC1_2	promoter	3	5	3
FP028866_TSPYL2_1	promoter	3	4	12
FP028818_KCND1_1	promoter	3	3	3
FP028759_UBA1_2	promoter	3	18	3
FP028616_CDKL5_1	promoter	3	2	2679
FP028441_TUBGCP6_3	promoter	3	3	4
FP028253_APOBEC3H_1	promoter	3	3	1242
FP028249_APOBEC3F_1	promoter	3	2	655
FP027949_KIAA1671_1	promoter	3	5	5
FP027933_ADORA2A_6	promoter	3	1	3
FP027750_ATP6V1E1_1	promoter	3	12	815
FP027446_C21orf91_1	promoter	3	9	3
FP027113_DBNDD2_5	promoter	3	5	971
FP027088_KCNK15_1	promoter	3	3	5
FP026977_CPNE1_1	promoter	3	11	12
FP026952_NCOA6_1	promoter	3	5	3
FP026871_NINL_1	promoter	3	8	1
FP026869_GINS1_2	promoter	3	2	1574
FP026690_LZTS3_1	promoter	3	3	5
FP026518_AURKC_1	promoter	3	8	6
FP026494_ZNF582_3	promoter	3	5	5
FP026468_ZNF580_1	promoter	3	7	19
FP026456_NAT14_2	promoter	3	7	4
FP026222_SYT3_1	promoter	3	15	13
FP025984_CCDC61_1	promoter	3	2	374
FP025887_ZNF221_1	promoter	3	12	1199
FP025435_ZNF536_3	promoter	3	8	447
FP025331_TMEM59L_1	promoter	3	7	3
FP025291_PIK3R2_1	promoter	3	12	5373
FP025018_CARM1_1	promoter	3	3	876
FP024979_ICAM5_1	promoter	3	2	7
FP024407_CFAP53_2	promoter	3	3	5
FP024398_LIPG_1	promoter	3	5	1573
FP024077_P4HB_2	promoter	3	5	1341
FP024035_NPTX1_1	promoter	3	15	17
FP024014_C1QTNF1_3	promoter	3	7	9
FP024000_BIRC5_1	promoter	3	19	18
FP023965_ST6GALNAC2_5	promoter	3	5	1043
FP023504_HOXB7_2	promoter	3	1	1
FP023383_ITGA2B_2	promoter	3	6	3
FP023258_FKBP10_1	promoter	3	10	1548
FP022959_RPL23A_2	promoter	3	3	141
FP022885_ALDH3A2_3	promoter	3	2	2
FP022514_RPAIN_3	promoter	3	6	1911
FP022345_TUBB3_1	promoter	3	3	1
FP022304_RNF166_1	promoter	3	4	745
FP022203_WWOX_1	promoter	3	11	4947
FP022023_CTCF_1	promoter	3	46	11
FP021601_APOBR_2	promoter	3	1	271
FP021526_CRYM_2	promoter	3	4	6
FP021434_MKL2_1	promoter	3	11	42
FP020952_AKAP13_1	promoter	3	6	185
FP020639_TRIP4_1	promoter	3	3	1
FP020549_TEX9_1	promoter	3	7	2053
FP020041_GSKIP_1	promoter	3	2	1
FP019982_PRIMA1_1	promoter	3	1	4030
FP019855_VASH1_1	promoter	3	3	5
FP019717_ATP6V1D_1	promoter	3	6	19
FP019672_AKAP5_2	promoter	3	4	7
FP019623_L3HYPDH_1	promoter	3	9	2
FP019615_TIMM9_1	promoter	3	3	791
FP019347_DHRS4L2_1	promoter	3	2	2
FP019187_CUL4A_2	promoter	3	16	9
FP019072_DCT_3	promoter	3	3	672
FP018973_TRIM13_4	promoter	3	10	16
FP018966_PHF11_1	promoter	3	4	3
FP018665_DHX37_1	promoter	3	1	1
FP018416_ACACB_1	promoter	3	5	7
FP018357_C12orf73_2	promoter	3	1	1132
FP018302_TMPO_1	promoter	3	36	298
FP017991_LRP1_4	promoter	3	17	5
FP017792_MFSD5_1	promoter	3	7	9
FP017702_SLC11A2_2	promoter	3	9	595
FP016906_PHLDB1_4	promoter	3	9	5
FP016758_KDELC2_2	promoter	3	6	4
FP016737_GUCY1A2_2	promoter	3	6	7
FP016208_MEN1_2	promoter	3	14	1
FP016190_TRMT112_4	promoter	3	5	12
FP016185_ESRRA_3	promoter	3	7	9
FP016148_FLRT1_1	promoter	3	10	11
FP016135_ATL3_1	promoter	3	2	911
FP016006_VWCE_1	promoter	3	13	4
FP015992_PTGDR2_2	promoter	3	3	7
FP015855_ARFGAP2_2	promoter	3	3	1
FP015556_WEE1_2	promoter	3	11	10
FP015480_TRIM5_3	promoter	3	10	3132
FP015400_IGF2_8	promoter	3	10	24
FP014764_SNCG_1	promoter	3	5	4287
FP014622_AIFM2_2	promoter	3	6	2
FP014581_JMJD1C_2	promoter	3	6	2
FP014520_SGMS1_4	promoter	3	5	4447
FP014478_PTPN20_1	promoter	3	4	4
FP014446_RASGEF1A_1	promoter	3	6	26
FP014383_BAMBI_1	promoter	3	2	3
FP014318_CASC10_1	promoter	3	6	443
FP014288_VIM_1	promoter	3	4	433
FP014155_PNPLA7_2	promoter	3	2	5
FP014132_DPP7_2	promoter	3	1	3
FP013768_RAB14_1	promoter	3	5	389
FP013567_GABBR2_1	promoter	3	4	8719
FP013419_HNRNPK_1	promoter	3	24	1
FP013305_SHB_9	promoter	3	2	5
FP013301_SHB_6	promoter	3	2	6
FP012806_ATAD2_1	promoter	3	13	10934
FP012705_NCALD_3	promoter	3	1	1
FP012700_ZNF706_1	promoter	3	20	8334
FP012606_OSGIN2_1	promoter	3	6	6
FP012532_HNF4G_1	promoter	3	9	375
FP012497_EYA1_2	promoter	3	2	3
FP012365_FNTA_4	promoter	3	8	5020
FP012311_PLPP5_1	promoter	3	4	11
FP012242_FBXO16_1	promoter	3	10	6
FP011916_CDK5_1	promoter	3	2	6057
FP011520_ARMC10_1	promoter	3	7	2
FP011475_PLOD3_2	promoter	3	9	547
FP011270_KRIT1_1	promoter	3	4	17
FP010921_BMPER_2	promoter	3	8	7
FP010868_CHN2_4	promoter	3	1	888
FP010566_MPC1_1	promoter	3	5	2
FP010353_AHI1_1	promoter	3	1	2
FP010092_RRAGD_1	promoter	3	3	2415
FP009799_CUL7_1	promoter	3	4	4920
FP009585_RING1_1	promoter	3	4	7
FP009119_SLC22A23_2	promoter	3	7	5444
FP008485_PITX1_2	promoter	3	3	573
FP008253_RGMB_2	promoter	3	4	9
FP008229_CAST_4	promoter	3	3	4
FP008050_PIK3R1_4	promoter	3	2	7
FP007827_ZFR_1	promoter	3	2	907
FP007753_NDUFS6_2	promoter	3	7	726
FP007641_WDR17_2	promoter	3	9	3468
FP007569_NPY5R_2	promoter	3	6	7
FP007568_NPY5R_1	promoter	3	4	7
FP007411_ELF2_2	promoter	3	2	1
FP007193_PDLIM5_1	promoter	3	8	1
FP007103_LIN54_1	promoter	3	1	326
FP006608_CFAP99_1	promoter	3	5	1972
FP006347_FXR1_1	promoter	3	3	2387
FP006287_GPR160_1	promoter	3	9	16
FP005877_FAM162A_1	promoter	3	5	1199
FP005705_CLDND1_3	promoter	3	8	5710
FP005682_CGGBP1_1	promoter	3	17	7
FP005657_FOXP1_4	promoter	3	13	9
FP005479_WDR82_1	promoter	3	6	7
FP005464_ACY1_2	promoter	3	3	7
FP005160_GORASP1_1	promoter	3	2	809
FP005155_ACVR2B_1	promoter	3	17	2115
FP004798_ILKAP_1	promoter	3	9	3
FP004714_EFHD1_2	promoter	3	2	464
FP004595_CRYBA2_1	promoter	3	10	4029
FP004558_ARPC2_2	promoter	3	2	2
FP004464_PARD3B_4	promoter	3	5	7
FP004350_NABP1_2	promoter	3	5	4
FP004289_PDE1A_2	promoter	3	5	650
FP004196_SP3_3	promoter	3	7	2170
FP003962_MZT2A_2	promoter	3	8	2393
FP003815_SEPT10_1	promoter	3	14	8
FP003306_STON1_1	promoter	3	14	2
FP002965_YWHAQ_1	promoter	3	5	5601
FP002810_SIPA1L2_1	promoter	3	6	1385
FP002773_CCSAP_2	promoter	3	6	3
FP002670_TGFB2_1	promoter	3	4	4
FP002533_MFSD4A_1	promoter	3	4	570
FP002403_CRB1_1	promoter	3	9	3
FP002209_GORAB_1	promoter	3	9	3794
FP002053_PEX19_7	promoter	3	1	3
FP001184_CTBS_4	promoter	3	6	14
FP001102_HHLA3_1	promoter	3	2	3
FP001066_LEPR_1	promoter	3	11	4053
FP000947_ZCCHC11_3	promoter	3	11	4061
FP000939_CC2D1B_1	promoter	3	7	9
FP000848_CCDC17_1	promoter	3	4	1591
FP000835_TOE1_1	promoter	3	4	2625
FP000803_B4GALT2_3	promoter	3	5	5
FP000789_KDM4A_3	promoter	3	5	15
FP000547_MECR_1	promoter	3	3	5
FP000302_SDHB_2	promoter	3	8	569
FP029510_L1CAM_4	promoter	2	6	4
FP029238_WDR44_2	promoter	2	3	1484
FP028811_PQBP1_1	promoter	2	6	2
FP028715_MID1IP1_2	promoter	2	5	1
FP028694_XK_1	promoter	2	2	4
FP028612_SCML1_1	promoter	2	2	1
FP028569_GPM6B_3	promoter	2	6	1135
FP028429_CRELD2_2	promoter	2	3	1114
FP028386_KIAA0930_2	promoter	2	3	4676
FP028227_SUN2_3	promoter	2	2	2
FP028122_RBFOX2_4	promoter	2	6	4
FP028070_EIF4ENIF1_2	promoter	2	5	9327
FP028036_MTFP1_3	promoter	2	7	917
FP028019_LIF_4	promoter	2	2	2249
FP028011_UQCR10_1	promoter	2	8	1
FP027917_CABIN1_4	promoter	2	4	3815
FP027853_TOP3B_1	promoter	2	3	2
FP027805_COMT_4	promoter	2	8	5
FP027237_NFATC2_1	promoter	2	1	2144
FP027187_CSE1L_2	promoter	2	6	8
FP027170_EYA2_2	promoter	2	4	15
FP027031_TTI1_1	promoter	2	8	2271
FP026867_PYGB_1	promoter	2	2	5
FP026719_SMOX_2	promoter	2	1	756
FP026667_NOP56_3	promoter	2	11	2608
FP026645_NSFL1C_2	promoter	2	1	3
FP026208_POLD1_1	promoter	2	3	1240
FP026104_RUVBL2_2	promoter	2	7	3
FP025932_RELB_1	promoter	2	5	7
FP025835_PRR19_2	promoter	2	3	3
FP025828_ERF_3	promoter	2	1	6
FP025655_RYR1_1	promoter	2	2	2
FP025335_COMP_1	promoter	2	4	218
FP025123_RAD23A_2	promoter	2	2	2
FP025047_CCDC151_1	promoter	2	10	3383
FP024862_CD70_1	promoter	2	6	255
FP024733_TLE6_2	promoter	2	13	3848
FP024720_GNG7_1	promoter	2	3	6
FP024708_OAZ1_2	promoter	2	8	165
FP024691_CSNK1G2_1	promoter	2	11	2359
FP024566_NFATC1_3	promoter	2	5	2
FP024543_FAM69C_2	promoter	2	4	4
FP024492_BCL2_1	promoter	2	3	1720
FP024480_CCBE1_2	promoter	2	19	2867
FP024313_B4GALT6_4	promoter	2	3	7
FP024269_ANKRD29_1	promoter	2	4	4
FP024133_FN3KRP_1	promoter	2	7	2
FP024079_ARHGDIA_1	promoter	2	1	2
FP024019_CBX8_1	promoter	2	47	1
FP023995_SYNGR2_1	promoter	2	3	6
FP023960_CYGB_2	promoter	2	4	7
FP023957_CYGB_1	promoter	2	7	9
FP023920_MRPL38_2	promoter	2	1	3
FP023596_NME2_3	promoter	2	1	2349
FP023473_NFE2L1_2	promoter	2	5	8
FP023405_ACBD4_1	promoter	2	9	1729
FP023395_GFAP_2	promoter	2	1	1392
FP023382_ITGA2B_1	promoter	2	1	3655
FP023183_IKZF3_1	promoter	2	7	9
FP022972_DHRS13_2	promoter	2	4	8
FP022891_SPECC1_2	promoter	2	5	5
FP022797_TTC19_2	promoter	2	2	1
FP022398_HIC1_1	promoter	2	3	2
FP022280_C16orf95_3	promoter	2	4	8
FP022176_TMEM170A_1	promoter	2	8	1
FP022089_VPS4A_1	promoter	2	4	6
FP021912_DOK4_2	promoter	2	3	1527
FP021755_RNF40_2	promoter	2	6	1157
FP021734_ZNF768_2	promoter	2	3	7
FP021562_RBBP6_1	promoter	2	3	3
FP021331_TRAP1_1	promoter	2	3	1
FP021224_MSRB1_1	promoter	2	3	3
FP021146_RAB40C_2	promoter	2	3	11
FP021122_ARHGDIG_2	promoter	2	3	3
FP021105_HBZ_3	promoter	2	2	5
FP021089_LRRK1_1	promoter	2	5	7
FP020987_MESP1_1	promoter	2	3	1
FP020966_ISG20_3	promoter	2	4	1667
FP020955_KLHL25_1	promoter	2	37	41
FP020858_ACSBG1_2	promoter	2	2	2
FP020836_TMEM266_2	promoter	2	1	1
FP020809_UBE2Q2_4	promoter	2	3	3
FP020686_LCTL_1	promoter	2	1	1783
FP020494_DMXL2_3	promoter	2	3	26
FP020400_SERF2_2	promoter	2	7	3
FP020365_CAPN3_7	promoter	2	4	2286
FP020324_CHAC1_1	promoter	2	3	1522
FP020238_NOP10_1	promoter	2	10	615
FP020220_FMN1_4	promoter	2	8	4331
FP019831_ZC2HC1C_1	promoter	2	1	2
FP019777_RGS6_2	promoter	2	3	4
FP019561_GNPNAT1_2	promoter	2	8	4
FP019554_TXNDC16_2	promoter	2	3	682
FP019471_NKX2-8_1	promoter	2	1	3
FP019401_NFATC4_2	promoter	2	5	1018
FP019309_BCL2L2_2	promoter	2	8	12
FP019299_C14orf119_1	promoter	2	3	596
FP019295_CDH24_1	promoter	2	2	2
FP019094_FARP1_2	promoter	2	1	1
FP019044_UCHL3_2	promoter	2	2	3
FP018760_SPATA13_11	promoter	2	5	2214
FP018657_NCOR2_1	promoter	2	1	1935
FP018398_SART3_1	promoter	2	6	964
FP018362_HCFC2_1	promoter	2	1	1
FP018288_HAL_2	promoter	2	5	3
FP018267_TMCC3_4	promoter	2	3	6
FP018149_PTPRB_2	promoter	2	3	5
FP017805_PCBP2_3	promoter	2	12	51
FP017771_KRT18_2	promoter	2	9	681
FP017725_SCN8A_2	promoter	2	1	3
FP017710_TFCP2_2	promoter	2	12	11
FP017617_ZNF641_1	promoter	2	5	8
FP017610_COL2A1_2	promoter	2	2	4
FP017569_GXYLT1_2	promoter	2	3	1096
FP017538_BICD1_1	promoter	2	5	5
FP017519_CAPRIN2_1	promoter	2	2	6
FP017495_STK38L_1	promoter	2	3	4
FP017476_KRAS_1	promoter	2	6	3
FP017113_RAD52_2	promoter	2	4	1841
FP017040_DCPS_1	promoter	2	1	2
FP016913_DDX6_3	promoter	2	2	2162
FP016891_MPZL2_1	promoter	2	3	2043
FP016820_PTS_2	promoter	2	6	17
FP016673_ENDOD1_1	promoter	2	5	3
FP016239_SYVN1_2	promoter	2	4	844
FP016133_PLA2G16_1	promoter	2	1	5
FP016038_FEN1_5	promoter	2	8	3847
FP015846_ZNF408_1	promoter	2	3	1443
FP015772_APIP_1	promoter	2	2	1382
FP015749_CD59_5	promoter	2	8	12
FP015406_IGF2_9	promoter	2	6	4
FP015352_SLC25A22_3	promoter	2	1	3
FP015348_EPS8L2_3	promoter	2	3	7
FP015331_RASSF7_2	promoter	2	7	5
FP015261_NKX6-2_1	promoter	2	7	15
FP015257_LRRC27_1	promoter	2	8	12
FP014999_GBF1_1	promoter	2	3	38
FP014968_MRPL43_1	promoter	2	13	726
FP014923_GOLGA7B_1	promoter	2	2	7
FP014849_LGI1_1	promoter	2	20	6
FP014822_CPEB3_1	promoter	2	2	8
FP014757_BMPR1A_3	promoter	2	6	256
FP014737_FAM213A_2	promoter	2	8	5599
FP014626_PPA1_1	promoter	2	8	5158
FP014579_REEP3_2	promoter	2	2	5
FP014567_RTKN2_1	promoter	2	3	1
FP014398_ZEB1_2	promoter	2	3	3
FP014229_CELF2_3	promoter	2	7	375
FP014152_PNPLA7_3	promoter	2	9	10
FP014105_MAMDC4_3	promoter	2	4	1131
FP014092_CCDC183_4	promoter	2	1	1395
FP013997_RALGDS_9	promoter	2	4	3
FP013904_ZER1_2	promoter	2	3	2
FP013854_AK1_1	promoter	2	8	8
FP013827_RALGPS1_1	promoter	2	11	8
FP013713_RGS3_4	promoter	2	3	1
FP013692_INIP_1	promoter	2	8	4
FP013587_TMEFF1_5	promoter	2	1	1
FP013447_SPIN1_2	promoter	2	16	4984
FP013346_TJP2_4	promoter	2	6	292
FP013215_IL11RA_2	promoter	2	14	3
FP013153_PLAA_1	promoter	2	9	3083
FP013147_ELAVL2_3	promoter	2	3	2
FP013045_CDC37L1_2	promoter	2	3	565
FP013043_SPATA6L_1	promoter	2	3	447
FP012805_ZHX1_2	promoter	2	21	13
FP012711_KLF10_1	promoter	2	3	2575
FP012507_RPL7_2	promoter	2	27	27
FP012402_MRPL15_2	promoter	2	2	213
FP012352_SMIM19_1	promoter	2	1	2
FP012260_RBPMS_1	promoter	2	3	477
FP012202_CDCA2_2	promoter	2	13	756
FP012000_CLN8_3	promoter	2	2	114
FP011953_DPP6_7	promoter	2	3	6
FP011951_ACTR3B_1	promoter	2	7	36
FP011943_PRKAG2_1	promoter	2	7	7
FP011855_ZNF786_1	promoter	2	3	3
FP011851_EZH2_1	promoter	2	9	7
FP011839_TCAF1_3	promoter	2	4	2512
FP011594_GPR85_3	promoter	2	15	7
FP011127_BCL7B_1	promoter	2	1	3
FP010977_BLVRA_2	promoter	2	9	8390
FP010955_RALA_3	promoter	2	3	5
FP010874_PRR15_1	promoter	2	2	1
FP010831_HOXA5_3	promoter	2	2	1
FP010712_ICA1_2	promoter	2	1	2
FP010711_ICA1_1	promoter	2	2	1
FP010708_GLCCI1_4	promoter	2	4	12
FP010678_FBXL18_2	promoter	2	3	1709
FP010365_SLC35D3_1	promoter	2	1	1
FP010142_PRDM1_4	promoter	2	10	5
FP009958_PHF3_1	promoter	2	6	7
FP009824_MAD2L1BP_2	promoter	2	6	4
FP009695_TMEM217_2	promoter	2	3	1655
FP009645_ZNF76_1	promoter	2	3	4
FP009610_PHF1_1	promoter	2	1	3
FP009300_BTN2A1_1	promoter	2	6	4
FP009244_ID4_1	promoter	2	11	2006
FP009229_CAP2_1	promoter	2	4	4626
FP009092_DUSP22_1	promoter	2	6	2106
FP009063_SQSTM1_1	promoter	2	3	2
FP008818_ANXA6_1	promoter	2	6	3108
FP008718_PRELID2_1	promoter	2	5	1485
FP008698_NDFIP1_1	promoter	2	1	4
FP008557_NRG2_2	promoter	2	2	8
FP008388_SLC27A6_1	promoter	2	2	14
FP008380_MEGF10_1	promoter	2	2	2
FP008372_ALDH7A1_1	promoter	2	4	10
FP008207_NR2F1_1	promoter	2	4	847
FP008156_HOMER1_1	promoter	2	1	1
FP008138_PDE8B_6	promoter	2	1	2
FP008106_NSA2_1	promoter	2	9	3
FP008101_ENC1_1	promoter	2	1	811
FP008096_TMEM171_1	promoter	2	1	1
FP007914_C5orf51_1	promoter	2	2	630
FP007735_TPPP_2	promoter	2	3	12
FP007682_CFAP97_3	promoter	2	7	9
FP007512_MND1_1	promoter	2	11	6
FP007207_METAP1_1	promoter	2	4	3
